Latitude,Longitude,Ampli I,Ampli I generic,delta_log_pga,ampli_pga
46.27,10.907,0,0.47,0.182170543,1.521144749
46.27,10.935,0,0.47,0.182170543,1.521144749
46.27,10.962,0,0.47,0.182170543,1.521144749
46.27,10.99,0,0.47,0.182170543,1.521144749
46.27,11.018,0,0.47,0.182170543,1.521144749
46.27,11.045,0,0.47,0.182170543,1.521144749
46.27,11.072,0,0.47,0.182170543,1.521144749
46.285,5.6,0,0.47,0.182170543,1.521144749
46.285,5.6275,0,0.47,0.182170543,1.521144749
46.285,5.655,0,0.47,0.182170543,1.521144749
46.285,5.6825,0,0.47,0.182170543,1.521144749
46.285,5.71,0,0.47,0.182170543,1.521144749
46.285,5.7375,0,0.47,0.182170543,1.521144749
46.285,5.765,0,0.47,0.182170543,1.521144749
46.285,5.7925,0,0.47,0.182170543,1.521144749
46.285,5.82,0,0.47,0.182170543,1.521144749
46.285,5.8475,0,0.47,0.182170543,1.521144749
46.285,5.875,0,0.47,0.182170543,1.521144749
46.285,10.88,0,0.47,0.182170543,1.521144749
46.285,10.907,0,0.47,0.182170543,1.521144749
46.285,10.935,0,0.47,0.182170543,1.521144749
46.285,10.962,0,0.47,0.182170543,1.521144749
46.285,10.99,0,0.47,0.182170543,1.521144749
46.285,11.018,0,0.47,0.182170543,1.521144749
46.285,11.045,0,0.47,0.182170543,1.521144749
46.285,11.072,0,0.47,0.182170543,1.521144749
46.299,5.6,0,0.47,0.182170543,1.521144749
46.299,5.6275,0,0.47,0.182170543,1.521144749
46.299,5.655,0,0.47,0.182170543,1.521144749
46.299,5.6825,0,0.47,0.182170543,1.521144749
46.299,5.71,0,0.47,0.182170543,1.521144749
46.299,5.7375,0,0.47,0.182170543,1.521144749
46.299,5.765,0,0.47,0.182170543,1.521144749
46.299,5.7925,0,0.47,0.182170543,1.521144749
46.299,5.82,0,0.47,0.182170543,1.521144749
46.299,5.8475,0,0.47,0.182170543,1.521144749
46.299,5.875,0,0.47,0.182170543,1.521144749
46.299,10.88,0,0.47,0.182170543,1.521144749
46.299,10.907,0,0.47,0.182170543,1.521144749
46.299,10.935,0,0.47,0.182170543,1.521144749
46.299,10.962,0,0.47,0.182170543,1.521144749
46.299,10.99,0,0.47,0.182170543,1.521144749
46.299,11.018,0,0.47,0.182170543,1.521144749
46.299,11.045,0,0.47,0.182170543,1.521144749
46.299,11.072,0,0.47,0.182170543,1.521144749
46.313,5.6,0,0.47,0.182170543,1.521144749
46.313,5.6275,0,0.47,0.182170543,1.521144749
46.313,5.655,0,0.47,0.182170543,1.521144749
46.313,5.6825,0,0.47,0.182170543,1.521144749
46.313,5.71,0,0.47,0.182170543,1.521144749
46.313,5.7375,0,0.47,0.182170543,1.521144749
46.313,5.765,0,0.47,0.182170543,1.521144749
46.313,5.7925,0,0.47,0.182170543,1.521144749
46.313,5.82,0,0.47,0.182170543,1.521144749
46.313,5.8475,0,0.47,0.182170543,1.521144749
46.313,5.875,0,0.47,0.182170543,1.521144749
46.313,10.88,0,0.47,0.182170543,1.521144749
46.313,10.907,0,0.47,0.182170543,1.521144749
46.313,10.935,0,0.47,0.182170543,1.521144749
46.313,10.962,0,0.47,0.182170543,1.521144749
46.313,10.99,0,0.47,0.182170543,1.521144749
46.313,11.018,0,0.47,0.182170543,1.521144749
46.313,11.045,0,0.47,0.182170543,1.521144749
46.313,11.072,0,0.47,0.182170543,1.521144749
46.328,5.6,0,0.47,0.182170543,1.521144749
46.328,5.6275,0,0.47,0.182170543,1.521144749
46.328,5.655,0,0.47,0.182170543,1.521144749
46.328,5.6825,0,0.47,0.182170543,1.521144749
46.328,5.71,0,0.47,0.182170543,1.521144749
46.328,5.7375,0,0.47,0.182170543,1.521144749
46.328,5.765,0,0.47,0.182170543,1.521144749
46.328,5.7925,0,0.47,0.182170543,1.521144749
46.328,5.82,0,0.47,0.182170543,1.521144749
46.328,5.8475,0,0.47,0.182170543,1.521144749
46.328,5.875,0,0.47,0.182170543,1.521144749
46.328,10.907,0,0.47,0.182170543,1.521144749
46.328,10.935,0,0.47,0.182170543,1.521144749
46.328,10.962,0,0.47,0.182170543,1.521144749
46.328,10.99,0,0.47,0.182170543,1.521144749
46.328,11.018,0,0.47,0.182170543,1.521144749
46.328,11.045,0,0.47,0.182170543,1.521144749
46.328,11.072,0,0.47,0.182170543,1.521144749
46.343,5.6,0,0.47,0.182170543,1.521144749
46.343,5.6275,0,0.47,0.182170543,1.521144749
46.343,5.655,0,0.47,0.182170543,1.521144749
46.343,5.6825,0,0.47,0.182170543,1.521144749
46.343,5.71,0,0.47,0.182170543,1.521144749
46.343,5.7375,0,0.47,0.182170543,1.521144749
46.343,5.765,0,0.47,0.182170543,1.521144749
46.343,5.7925,0,0.47,0.182170543,1.521144749
46.343,5.82,0,0.47,0.182170543,1.521144749
46.343,5.8475,0,0.47,0.182170543,1.521144749
46.343,5.875,0,0.47,0.182170543,1.521144749
46.343,10.907,0,0.47,0.182170543,1.521144749
46.343,10.935,0,0.47,0.182170543,1.521144749
46.343,10.962,0,0.47,0.182170543,1.521144749
46.343,10.99,0,0.47,0.182170543,1.521144749
46.343,11.018,0,0.47,0.182170543,1.521144749
46.343,11.045,0,0.47,0.182170543,1.521144749
46.343,11.072,0,0.47,0.182170543,1.521144749
46.357,5.6,0,0.47,0.182170543,1.521144749
46.357,5.6275,0,0.47,0.182170543,1.521144749
46.357,5.655,0,0.47,0.182170543,1.521144749
46.357,5.6825,0,0.47,0.182170543,1.521144749
46.357,5.71,0,0.47,0.182170543,1.521144749
46.357,5.7375,0,0.47,0.182170543,1.521144749
46.357,5.765,0,0.47,0.182170543,1.521144749
46.357,5.7925,0,0.47,0.182170543,1.521144749
46.357,5.82,0,0.47,0.182170543,1.521144749
46.357,5.8475,0,0.47,0.182170543,1.521144749
46.357,5.875,0,0.47,0.182170543,1.521144749
46.357,10.907,0,0.47,0.182170543,1.521144749
46.357,10.935,0,0.47,0.182170543,1.521144749
46.357,10.962,0,0.47,0.182170543,1.521144749
46.357,10.99,0,0.47,0.182170543,1.521144749
46.357,11.018,0,0.47,0.182170543,1.521144749
46.357,11.045,0,0.47,0.182170543,1.521144749
46.357,11.072,0,0.47,0.182170543,1.521144749
46.371,5.6,0,0.47,0.182170543,1.521144749
46.371,5.6275,0,0.47,0.182170543,1.521144749
46.371,5.655,0,0.47,0.182170543,1.521144749
46.371,5.6825,0,0.47,0.182170543,1.521144749
46.371,5.71,0,0.47,0.182170543,1.521144749
46.371,5.7375,0,0.47,0.182170543,1.521144749
46.371,5.765,0,0.47,0.182170543,1.521144749
46.371,5.7925,0,0.47,0.182170543,1.521144749
46.371,5.82,0,0.47,0.182170543,1.521144749
46.371,5.8475,0,0.47,0.182170543,1.521144749
46.371,5.875,0,0.47,0.182170543,1.521144749
46.371,10.907,0,0.47,0.182170543,1.521144749
46.371,10.935,0,0.47,0.182170543,1.521144749
46.371,10.962,0,0.47,0.182170543,1.521144749
46.371,10.99,0,0.47,0.182170543,1.521144749
46.371,11.018,0,0.47,0.182170543,1.521144749
46.371,11.045,0,0.47,0.182170543,1.521144749
46.371,11.072,0,0.47,0.182170543,1.521144749
46.386,5.6,0,0.47,0.182170543,1.521144749
46.386,5.6275,0,0.47,0.182170543,1.521144749
46.386,5.655,0,0.47,0.182170543,1.521144749
46.386,5.6825,0,0.47,0.182170543,1.521144749
46.386,5.71,0,0.47,0.182170543,1.521144749
46.386,5.7375,0,0.47,0.182170543,1.521144749
46.386,5.765,0,0.47,0.182170543,1.521144749
46.386,5.7925,0,0.47,0.182170543,1.521144749
46.386,5.82,0,0.47,0.182170543,1.521144749
46.386,5.8475,0,0.47,0.182170543,1.521144749
46.386,5.875,0,0.47,0.182170543,1.521144749
46.386,10.907,0,0.47,0.182170543,1.521144749
46.386,10.935,0,0.47,0.182170543,1.521144749
46.386,10.962,0,0.47,0.182170543,1.521144749
46.386,10.99,0,0.47,0.182170543,1.521144749
46.386,11.018,0,0.47,0.182170543,1.521144749
46.386,11.045,0,0.47,0.182170543,1.521144749
46.386,11.072,0,0.47,0.182170543,1.521144749
46.401,5.6,0,0.47,0.182170543,1.521144749
46.401,5.6275,0,0.47,0.182170543,1.521144749
46.401,5.655,0,0.47,0.182170543,1.521144749
46.401,5.6825,0,0.47,0.182170543,1.521144749
46.401,5.71,0,0.47,0.182170543,1.521144749
46.401,5.7375,0,0.47,0.182170543,1.521144749
46.401,5.765,0,0.47,0.182170543,1.521144749
46.401,5.7925,0,0.47,0.182170543,1.521144749
46.401,5.82,0,0.47,0.182170543,1.521144749
46.401,5.8475,0,0.47,0.182170543,1.521144749
46.401,5.875,0,0.47,0.182170543,1.521144749
46.401,10.907,0,0.47,0.182170543,1.521144749
46.401,10.935,0,0.47,0.182170543,1.521144749
46.401,10.962,0,0.47,0.182170543,1.521144749
46.401,10.99,0,0.47,0.182170543,1.521144749
46.401,11.018,0,0.47,0.182170543,1.521144749
46.401,11.045,0,0.47,0.182170543,1.521144749
46.401,11.072,0,0.47,0.182170543,1.521144749
46.415,5.6,0,0.47,0.182170543,1.521144749
46.415,5.6275,0,0.47,0.182170543,1.521144749
46.415,5.655,0,0.47,0.182170543,1.521144749
46.415,5.6825,0,0.47,0.182170543,1.521144749
46.415,5.71,0,0.47,0.182170543,1.521144749
46.415,5.7375,0,0.47,0.182170543,1.521144749
46.415,5.765,0,0.47,0.182170543,1.521144749
46.415,5.7925,0,0.47,0.182170543,1.521144749
46.415,5.82,0,0.47,0.182170543,1.521144749
46.415,5.8475,0,0.47,0.182170543,1.521144749
46.415,5.875,0,0.47,0.182170543,1.521144749
46.415,10.907,0,0.47,0.182170543,1.521144749
46.415,10.935,0,0.47,0.182170543,1.521144749
46.415,10.962,0,0.47,0.182170543,1.521144749
46.415,10.99,0,0.47,0.182170543,1.521144749
46.415,11.018,0,0.47,0.182170543,1.521144749
46.415,11.045,0,0.47,0.182170543,1.521144749
46.415,11.072,0,0.47,0.182170543,1.521144749
46.429,5.6,0,0.47,0.182170543,1.521144749
46.429,5.6275,0,0.47,0.182170543,1.521144749
46.429,5.655,0,0.47,0.182170543,1.521144749
46.429,5.6825,0,0.47,0.182170543,1.521144749
46.429,5.71,0,0.47,0.182170543,1.521144749
46.429,5.7375,0,0.47,0.182170543,1.521144749
46.429,5.765,0,0.47,0.182170543,1.521144749
46.429,5.7925,0,0.47,0.182170543,1.521144749
46.429,5.82,0,0.47,0.182170543,1.521144749
46.429,5.8475,0,0.47,0.182170543,1.521144749
46.429,5.875,0,0.47,0.182170543,1.521144749
46.429,10.907,0,0.47,0.182170543,1.521144749
46.429,10.935,0,0.47,0.182170543,1.521144749
46.429,10.962,0,0.47,0.182170543,1.521144749
46.429,10.99,0,0.47,0.182170543,1.521144749
46.429,11.018,0,0.47,0.182170543,1.521144749
46.429,11.045,0,0.47,0.182170543,1.521144749
46.429,11.072,0,0.47,0.182170543,1.521144749
46.444,5.6,0,0.47,0.182170543,1.521144749
46.444,5.6275,0,0.47,0.182170543,1.521144749
46.444,5.655,0,0.47,0.182170543,1.521144749
46.444,5.6825,0,0.47,0.182170543,1.521144749
46.444,5.71,0,0.47,0.182170543,1.521144749
46.444,5.7375,0,0.47,0.182170543,1.521144749
46.444,5.765,0,0.47,0.182170543,1.521144749
46.444,5.7925,0,0.47,0.182170543,1.521144749
46.444,5.82,0,0.47,0.182170543,1.521144749
46.444,5.8475,0,0.47,0.182170543,1.521144749
46.444,5.875,0,0.47,0.182170543,1.521144749
46.444,10.907,0,0.47,0.182170543,1.521144749
46.444,10.935,0,0.47,0.182170543,1.521144749
46.444,10.962,0,0.47,0.182170543,1.521144749
46.444,10.99,0,0.47,0.182170543,1.521144749
46.444,11.018,0,0.47,0.182170543,1.521144749
46.444,11.045,0,0.47,0.182170543,1.521144749
46.444,11.072,0,0.47,0.182170543,1.521144749
46.459,5.6,0,0.47,0.182170543,1.521144749
46.459,5.6275,0,0.47,0.182170543,1.521144749
46.459,5.655,0,0.47,0.182170543,1.521144749
46.459,5.6825,0,0.47,0.182170543,1.521144749
46.459,5.71,0,0.47,0.182170543,1.521144749
46.459,5.7375,0,0.47,0.182170543,1.521144749
46.459,5.765,0,0.47,0.182170543,1.521144749
46.459,5.7925,0,0.47,0.182170543,1.521144749
46.459,5.82,0,0.47,0.182170543,1.521144749
46.459,5.8475,0,0.47,0.182170543,1.521144749
46.459,5.875,0,0.47,0.182170543,1.521144749
46.459,10.907,0,0.47,0.182170543,1.521144749
46.459,10.935,0,0.47,0.182170543,1.521144749
46.459,10.962,0,0.47,0.182170543,1.521144749
46.459,10.99,0,0.47,0.182170543,1.521144749
46.459,11.018,0,0.47,0.182170543,1.521144749
46.459,11.045,0,0.47,0.182170543,1.521144749
46.459,11.072,0,0.47,0.182170543,1.521144749
46.473,5.6,0,0.47,0.182170543,1.521144749
46.473,5.6275,0,0.47,0.182170543,1.521144749
46.473,5.655,0,0.47,0.182170543,1.521144749
46.473,5.6825,0,0.47,0.182170543,1.521144749
46.473,5.71,0,0.47,0.182170543,1.521144749
46.473,5.7375,0,0.47,0.182170543,1.521144749
46.473,5.765,0,0.47,0.182170543,1.521144749
46.473,5.7925,0,0.47,0.182170543,1.521144749
46.473,5.82,0,0.47,0.182170543,1.521144749
46.473,5.8475,0,0.47,0.182170543,1.521144749
46.473,5.875,0,0.47,0.182170543,1.521144749
46.473,10.907,0,0.47,0.182170543,1.521144749
46.473,10.935,0,0.47,0.182170543,1.521144749
46.473,10.962,0,0.47,0.182170543,1.521144749
46.473,10.99,0,0.47,0.182170543,1.521144749
46.473,11.018,0,0.47,0.182170543,1.521144749
46.473,11.045,0,0.47,0.182170543,1.521144749
46.473,11.072,0,0.47,0.182170543,1.521144749
46.487,5.6,0,0.47,0.182170543,1.521144749
46.487,5.6275,0,0.47,0.182170543,1.521144749
46.487,5.655,0,0.47,0.182170543,1.521144749
46.487,5.6825,0,0.47,0.182170543,1.521144749
46.487,5.71,0,0.47,0.182170543,1.521144749
46.487,5.7375,0,0.47,0.182170543,1.521144749
46.487,5.765,0,0.47,0.182170543,1.521144749
46.487,5.7925,0,0.47,0.182170543,1.521144749
46.487,5.82,0,0.47,0.182170543,1.521144749
46.487,5.8475,0,0.47,0.182170543,1.521144749
46.487,5.875,0,0.47,0.182170543,1.521144749
46.487,10.907,0,0.47,0.182170543,1.521144749
46.487,10.935,0,0.47,0.182170543,1.521144749
46.487,10.962,0,0.47,0.182170543,1.521144749
46.487,10.99,0,0.47,0.182170543,1.521144749
46.487,11.018,0,0.47,0.182170543,1.521144749
46.487,11.045,0,0.47,0.182170543,1.521144749
46.487,11.072,0,0.47,0.182170543,1.521144749
46.502,5.6,0,0.47,0.182170543,1.521144749
46.502,5.6275,0,0.47,0.182170543,1.521144749
46.502,5.655,0,0.47,0.182170543,1.521144749
46.502,5.6825,0,0.47,0.182170543,1.521144749
46.502,5.71,0,0.47,0.182170543,1.521144749
46.502,5.7375,0,0.47,0.182170543,1.521144749
46.502,5.765,0,0.47,0.182170543,1.521144749
46.502,5.7925,0,0.47,0.182170543,1.521144749
46.502,5.82,0,0.47,0.182170543,1.521144749
46.502,5.8475,0,0.47,0.182170543,1.521144749
46.502,5.875,0,0.47,0.182170543,1.521144749
46.502,10.907,0,0.47,0.182170543,1.521144749
46.502,10.935,0,0.47,0.182170543,1.521144749
46.502,10.962,0,0.47,0.182170543,1.521144749
46.502,10.99,0,0.47,0.182170543,1.521144749
46.502,11.018,0,0.47,0.182170543,1.521144749
46.502,11.045,0,0.47,0.182170543,1.521144749
46.502,11.072,0,0.47,0.182170543,1.521144749
46.517,5.6,0,0.47,0.182170543,1.521144749
46.517,5.6275,0,0.47,0.182170543,1.521144749
46.517,5.655,0,0.47,0.182170543,1.521144749
46.517,5.6825,0,0.47,0.182170543,1.521144749
46.517,5.71,0,0.47,0.182170543,1.521144749
46.517,5.7375,0,0.47,0.182170543,1.521144749
46.517,5.765,0,0.47,0.182170543,1.521144749
46.517,5.7925,0,0.47,0.182170543,1.521144749
46.517,5.82,0,0.47,0.182170543,1.521144749
46.517,5.8475,0,0.47,0.182170543,1.521144749
46.517,5.875,0,0.47,0.182170543,1.521144749
46.517,10.907,0,0.47,0.182170543,1.521144749
46.517,10.935,0,0.47,0.182170543,1.521144749
46.517,10.962,0,0.47,0.182170543,1.521144749
46.517,10.99,0,0.47,0.182170543,1.521144749
46.517,11.018,0,0.47,0.182170543,1.521144749
46.517,11.045,0,0.47,0.182170543,1.521144749
46.517,11.072,0,0.47,0.182170543,1.521144749
46.531,5.6,0,0.47,0.182170543,1.521144749
46.531,5.6275,0,0.47,0.182170543,1.521144749
46.531,5.655,0,0.47,0.182170543,1.521144749
46.531,5.6825,0,0.47,0.182170543,1.521144749
46.531,5.71,0,0.47,0.182170543,1.521144749
46.531,5.7375,0,0.47,0.182170543,1.521144749
46.531,5.765,0,0.47,0.182170543,1.521144749
46.531,5.7925,0,0.47,0.182170543,1.521144749
46.531,5.82,0,0.47,0.182170543,1.521144749
46.531,5.8475,0,0.47,0.182170543,1.521144749
46.531,10.907,0,0.47,0.182170543,1.521144749
46.531,10.935,0,0.47,0.182170543,1.521144749
46.531,10.962,0,0.47,0.182170543,1.521144749
46.531,10.99,0,0.47,0.182170543,1.521144749
46.531,11.018,0,0.47,0.182170543,1.521144749
46.531,11.045,0,0.47,0.182170543,1.521144749
46.531,11.072,0,0.47,0.182170543,1.521144749
46.545,5.6,0,0.47,0.182170543,1.521144749
46.545,5.6275,0,0.47,0.182170543,1.521144749
46.545,5.655,0,0.47,0.182170543,1.521144749
46.545,5.6825,0,0.47,0.182170543,1.521144749
46.545,5.71,0,0.47,0.182170543,1.521144749
46.545,5.7375,0,0.47,0.182170543,1.521144749
46.545,5.765,0,0.47,0.182170543,1.521144749
46.545,5.7925,0,0.47,0.182170543,1.521144749
46.545,5.82,0,0.47,0.182170543,1.521144749
46.545,5.8475,0,0.47,0.182170543,1.521144749
46.545,10.907,0,0.47,0.182170543,1.521144749
46.545,10.935,0,0.47,0.182170543,1.521144749
46.545,10.962,0,0.47,0.182170543,1.521144749
46.545,10.99,0,0.47,0.182170543,1.521144749
46.545,11.018,0,0.47,0.182170543,1.521144749
46.545,11.045,0,0.47,0.182170543,1.521144749
46.545,11.072,0,0.47,0.182170543,1.521144749
46.56,5.6,0,0.47,0.182170543,1.521144749
46.56,5.6275,0,0.47,0.182170543,1.521144749
46.56,5.655,0,0.47,0.182170543,1.521144749
46.56,5.6825,0,0.47,0.182170543,1.521144749
46.56,5.71,0,0.47,0.182170543,1.521144749
46.56,5.7375,0,0.47,0.182170543,1.521144749
46.56,5.765,0,0.47,0.182170543,1.521144749
46.56,5.7925,0,0.47,0.182170543,1.521144749
46.56,5.82,0,0.47,0.182170543,1.521144749
46.56,5.8475,0,0.47,0.182170543,1.521144749
46.56,10.907,0,0.47,0.182170543,1.521144749
46.56,10.935,0,0.47,0.182170543,1.521144749
46.56,10.962,0,0.47,0.182170543,1.521144749
46.56,10.99,0,0.47,0.182170543,1.521144749
46.56,11.018,0,0.47,0.182170543,1.521144749
46.56,11.045,0,0.47,0.182170543,1.521144749
46.56,11.072,0,0.47,0.182170543,1.521144749
46.575,5.6,0,0.47,0.182170543,1.521144749
46.575,5.6275,0,0.47,0.182170543,1.521144749
46.575,5.655,0,0.47,0.182170543,1.521144749
46.575,5.6825,0,0.47,0.182170543,1.521144749
46.575,5.71,0,0.47,0.182170543,1.521144749
46.575,5.7375,0,0.47,0.182170543,1.521144749
46.575,5.765,0,0.47,0.182170543,1.521144749
46.575,5.7925,0,0.47,0.182170543,1.521144749
46.575,5.82,0,0.47,0.182170543,1.521144749
46.575,5.8475,0,0.47,0.182170543,1.521144749
46.575,10.907,0,0.47,0.182170543,1.521144749
46.575,10.935,0,0.47,0.182170543,1.521144749
46.575,10.962,0,0.47,0.182170543,1.521144749
46.575,10.99,0,0.47,0.182170543,1.521144749
46.575,11.018,0,0.47,0.182170543,1.521144749
46.575,11.045,0,0.47,0.182170543,1.521144749
46.575,11.072,0,0.47,0.182170543,1.521144749
46.589,5.6,0,0.47,0.182170543,1.521144749
46.589,5.6275,0,0.47,0.182170543,1.521144749
46.589,5.655,0,0.47,0.182170543,1.521144749
46.589,5.6825,0,0.47,0.182170543,1.521144749
46.589,5.71,0,0.47,0.182170543,1.521144749
46.589,5.7375,0,0.47,0.182170543,1.521144749
46.589,5.765,0,0.47,0.182170543,1.521144749
46.589,5.7925,0,0.47,0.182170543,1.521144749
46.589,5.82,0,0.47,0.182170543,1.521144749
46.589,5.8475,0,0.47,0.182170543,1.521144749
46.589,10.907,0,0.47,0.182170543,1.521144749
46.589,10.935,0,0.47,0.182170543,1.521144749
46.589,10.962,0,0.47,0.182170543,1.521144749
46.589,10.99,0,0.47,0.182170543,1.521144749
46.589,11.018,0,0.47,0.182170543,1.521144749
46.589,11.045,0,0.47,0.182170543,1.521144749
46.589,11.072,0,0.47,0.182170543,1.521144749
46.603,5.6,0,0.47,0.182170543,1.521144749
46.603,5.6275,0,0.47,0.182170543,1.521144749
46.603,5.655,0,0.47,0.182170543,1.521144749
46.603,5.6825,0,0.47,0.182170543,1.521144749
46.603,5.71,0,0.47,0.182170543,1.521144749
46.603,5.7375,0,0.47,0.182170543,1.521144749
46.603,5.765,0,0.47,0.182170543,1.521144749
46.603,5.7925,0,0.47,0.182170543,1.521144749
46.603,5.82,0,0.47,0.182170543,1.521144749
46.603,5.8475,0,0.47,0.182170543,1.521144749
46.603,10.907,0,0.47,0.182170543,1.521144749
46.603,10.935,0,0.47,0.182170543,1.521144749
46.603,10.962,0,0.47,0.182170543,1.521144749
46.603,10.99,0,0.47,0.182170543,1.521144749
46.603,11.018,0,0.47,0.182170543,1.521144749
46.603,11.045,0,0.47,0.182170543,1.521144749
46.603,11.072,0,0.47,0.182170543,1.521144749
46.618,5.6,0,0.47,0.182170543,1.521144749
46.618,5.6275,0,0.47,0.182170543,1.521144749
46.618,5.655,0,0.47,0.182170543,1.521144749
46.618,5.6825,0,0.47,0.182170543,1.521144749
46.618,5.71,0,0.47,0.182170543,1.521144749
46.618,5.7375,0,0.47,0.182170543,1.521144749
46.618,5.765,0,0.47,0.182170543,1.521144749
46.618,5.7925,0,0.47,0.182170543,1.521144749
46.618,5.82,0,0.47,0.182170543,1.521144749
46.618,5.8475,0,0.47,0.182170543,1.521144749
46.618,10.907,0,0.47,0.182170543,1.521144749
46.618,10.935,0,0.47,0.182170543,1.521144749
46.618,10.962,0,0.47,0.182170543,1.521144749
46.618,10.99,0,0.47,0.182170543,1.521144749
46.618,11.018,0,0.47,0.182170543,1.521144749
46.618,11.045,0,0.47,0.182170543,1.521144749
46.618,11.072,0,0.47,0.182170543,1.521144749
46.633,5.6,0,0.47,0.182170543,1.521144749
46.633,5.6275,0,0.47,0.182170543,1.521144749
46.633,5.655,0,0.47,0.182170543,1.521144749
46.633,5.6825,0,0.47,0.182170543,1.521144749
46.633,5.71,0,0.47,0.182170543,1.521144749
46.633,5.7375,0,0.47,0.182170543,1.521144749
46.633,5.765,0,0.47,0.182170543,1.521144749
46.633,5.7925,0,0.47,0.182170543,1.521144749
46.633,5.82,0,0.47,0.182170543,1.521144749
46.633,5.8475,0,0.47,0.182170543,1.521144749
46.633,10.907,0,0.47,0.182170543,1.521144749
46.633,10.935,0,0.47,0.182170543,1.521144749
46.633,10.962,0,0.47,0.182170543,1.521144749
46.633,10.99,0,0.47,0.182170543,1.521144749
46.633,11.018,0,0.47,0.182170543,1.521144749
46.633,11.045,0,0.47,0.182170543,1.521144749
46.633,11.072,0,0.47,0.182170543,1.521144749
46.647,5.6,0,0.47,0.182170543,1.521144749
46.647,5.6275,0,0.47,0.182170543,1.521144749
46.647,5.655,0,0.47,0.182170543,1.521144749
46.647,5.6825,0,0.47,0.182170543,1.521144749
46.647,5.71,0,0.47,0.182170543,1.521144749
46.647,5.7375,0,0.47,0.182170543,1.521144749
46.647,5.765,0,0.47,0.182170543,1.521144749
46.647,5.7925,0,0.47,0.182170543,1.521144749
46.647,5.82,0,0.47,0.182170543,1.521144749
46.647,5.8475,0,0.47,0.182170543,1.521144749
46.647,10.907,0,0.47,0.182170543,1.521144749
46.647,10.935,0,0.47,0.182170543,1.521144749
46.647,10.962,0,0.47,0.182170543,1.521144749
46.647,10.99,0,0.47,0.182170543,1.521144749
46.647,11.018,0,0.47,0.182170543,1.521144749
46.647,11.045,0,0.47,0.182170543,1.521144749
46.647,11.072,0,0.47,0.182170543,1.521144749
46.661,5.6,0,0.47,0.182170543,1.521144749
46.661,5.6275,0,0.47,0.182170543,1.521144749
46.661,5.655,0,0.47,0.182170543,1.521144749
46.661,5.6825,0,0.47,0.182170543,1.521144749
46.661,5.71,0,0.47,0.182170543,1.521144749
46.661,5.7375,0,0.47,0.182170543,1.521144749
46.661,5.765,0,0.47,0.182170543,1.521144749
46.661,5.7925,0,0.47,0.182170543,1.521144749
46.661,5.82,0,0.47,0.182170543,1.521144749
46.661,5.8475,0,0.47,0.182170543,1.521144749
46.661,10.907,0,0.47,0.182170543,1.521144749
46.661,10.935,0,0.47,0.182170543,1.521144749
46.661,10.962,0,0.47,0.182170543,1.521144749
46.661,10.99,0,0.47,0.182170543,1.521144749
46.661,11.018,0,0.47,0.182170543,1.521144749
46.661,11.045,0,0.47,0.182170543,1.521144749
46.661,11.072,0,0.47,0.182170543,1.521144749
46.676,5.6,0,0.47,0.182170543,1.521144749
46.676,5.6275,0,0.47,0.182170543,1.521144749
46.676,5.655,0,0.47,0.182170543,1.521144749
46.676,5.6825,0,0.47,0.182170543,1.521144749
46.676,5.71,0,0.47,0.182170543,1.521144749
46.676,5.7375,0,0.47,0.182170543,1.521144749
46.676,5.765,0,0.47,0.182170543,1.521144749
46.676,5.7925,0,0.47,0.182170543,1.521144749
46.676,5.82,0,0.47,0.182170543,1.521144749
46.676,5.8475,0,0.47,0.182170543,1.521144749
46.676,10.907,0,0.47,0.182170543,1.521144749
46.676,10.935,0,0.47,0.182170543,1.521144749
46.676,10.962,0,0.47,0.182170543,1.521144749
46.676,10.99,0,0.47,0.182170543,1.521144749
46.676,11.018,0,0.47,0.182170543,1.521144749
46.676,11.045,0,0.47,0.182170543,1.521144749
46.676,11.072,0,0.47,0.182170543,1.521144749
46.691,5.6,0,0.47,0.182170543,1.521144749
46.691,5.6275,0,0.47,0.182170543,1.521144749
46.691,5.655,0,0.47,0.182170543,1.521144749
46.691,5.6825,0,0.47,0.182170543,1.521144749
46.691,5.71,0,0.47,0.182170543,1.521144749
46.691,5.7375,0,0.47,0.182170543,1.521144749
46.691,5.765,0,0.47,0.182170543,1.521144749
46.691,5.7925,0,0.47,0.182170543,1.521144749
46.691,5.82,0,0.47,0.182170543,1.521144749
46.691,5.8475,0,0.47,0.182170543,1.521144749
46.691,10.907,0,0.47,0.182170543,1.521144749
46.691,10.935,0,0.47,0.182170543,1.521144749
46.691,10.962,0,0.47,0.182170543,1.521144749
46.691,10.99,0,0.47,0.182170543,1.521144749
46.691,11.018,0,0.47,0.182170543,1.521144749
46.691,11.045,0,0.47,0.182170543,1.521144749
46.691,11.072,0,0.47,0.182170543,1.521144749
46.705,5.6,0,0.47,0.182170543,1.521144749
46.705,5.6275,0,0.47,0.182170543,1.521144749
46.705,5.655,0,0.47,0.182170543,1.521144749
46.705,5.6825,0,0.47,0.182170543,1.521144749
46.705,5.71,0,0.47,0.182170543,1.521144749
46.705,5.7375,0,0.47,0.182170543,1.521144749
46.705,5.765,0,0.47,0.182170543,1.521144749
46.705,5.7925,0,0.47,0.182170543,1.521144749
46.705,5.82,0,0.47,0.182170543,1.521144749
46.705,5.8475,0,0.47,0.182170543,1.521144749
46.705,10.907,0,0.47,0.182170543,1.521144749
