#NET STA   CHA LOC    LAT      LON       ELEV ONDATE     OFFDATE 
CI  RSS   LNZ  --  33.97327 -117.32674   298 2011/01/26 3000/01/01
CI  RSS   VHZ  --  33.97327 -117.32674   298 1999/05/27 3000/01/01
CI  RSS   VMZ  --  33.97327 -117.32674   298 2012/10/24 3000/01/01
CI  RUN   BHZ  --  32.97222 -114.97809   116 2014/03/25 3000/01/01
CI  RUN   EHZ  --  32.97222 -114.97809   116 2000/10/03 2014/03/25
CI  RUN   HHZ  --  32.97222 -114.97809   116 2014/03/25 3000/01/01
CI  RUN   HNZ  --  32.97222 -114.97809   116 2014/03/25 3000/01/01
CI  RUN   LHZ  --  32.97222 -114.97809   116 2014/03/25 3000/01/01
CI  RUN   LNZ  --  32.97222 -114.97809   116 2014/03/25 3000/01/01
CI  RUN   VHZ  --  32.97222 -114.97809   116 2014/03/25 3000/01/01
CI  RUN   VMZ  --  32.97222 -114.97809   116 2014/03/25 3000/01/01
CI  RUS   BHZ  --  34.05075 -118.08078    70 1998/05/29 3000/01/01
CI  RUS   HHZ  --  34.05075 -118.08078    70 1998/05/29 3000/01/01
CI  RUS   HLZ  --  34.05075 -118.08078    70 1998/05/29 2008/06/13
CI  RUS   HNZ  --  34.05075 -118.08078    70 2008/06/13 3000/01/01
CI  RUS   LHZ  --  34.05075 -118.08078    70 1998/05/29 3000/01/01
CI  RUS   LLZ  --  34.05075 -118.08078    70 1998/05/29 2008/06/13
CI  RUS   LNZ  --  34.05075 -118.08078    70 2008/06/13 3000/01/01
CI  RUS   VHZ  --  34.05075 -118.08078    70 1998/05/29 3000/01/01
CI  RUS   VMZ  --  34.05075 -118.08078    70 2012/12/07 2013/11/15
CI  RVR   BHZ  --  33.99351 -117.37545   266 1996/10/04 3000/01/01
CI  RVR   HHZ  --  33.99351 -117.37545   266 1996/10/04 3000/01/01
CI  RVR   HLZ  --  33.99351 -117.37545   266 1996/10/04 2008/05/30
CI  RVR   HNZ  --  33.99351 -117.37545   266 2008/05/30 3000/01/01
CI  RVR   LHZ  --  33.99351 -117.37545   266 1996/10/04 3000/01/01
CI  RVR   LLZ  --  33.99351 -117.37545   266 1996/10/04 2008/05/30
CI  RVR   LNZ  --  33.99351 -117.37545   266 2008/05/30 3000/01/01
CI  RVR   VHZ  --  33.99351 -117.37545   266 1996/10/04 3000/01/01
NC  RWSVT HNZ  01  37.94172 -122.26221    97 2010/10/14 3000/01/01
NC  RWSVT HNZ  02  37.94309 -122.26125    95 2010/10/14 3000/01/01
NC  RWSVT HNZ  04  37.94371 -122.26232    71 2010/10/14 3000/01/01
NC  RWSVT HNZ  05  37.94408 -122.26302    50 2010/10/14 3000/01/01
NC  RWSVT HNZ  03  37.94523 -122.25839   107 2010/10/14 3000/01/01
CI  RXH   BHZ  --  33.18313 -115.62257   -59 2004/05/26 3000/01/01
CI  RXH   HHZ  --  33.18313 -115.62257   -59 2004/05/26 3000/01/01
CI  RXH   HLZ  --  33.18313 -115.62257   -59 2004/05/26 2008/06/12
CI  RXH   HNZ  --  33.18313 -115.62257   -59 2008/06/12 3000/01/01
CI  RXH   LHZ  --  33.18313 -115.62257   -59 2004/05/26 3000/01/01
CI  RXH   LLZ  --  33.18313 -115.62257   -59 2004/05/26 2008/06/12
CI  RXH   LNZ  --  33.18313 -115.62257   -59 2008/06/12 3000/01/01
CI  RXH   VHZ  --  33.18313 -115.62257   -59 2004/07/16 3000/01/01
CI  RXH   VMZ  --  33.18313 -115.62257   -59 2007/03/04 3000/01/01
CI  RYS   EHZ  --  34.64341 -119.35224  1807 2000/10/03 3000/01/01
TA  S08C  BHZ  --  37.49930 -118.17110  3087 2005/08/02 2007/10/03
TA  S08C  LHZ  --  37.49930 -118.17110  3087 2005/08/02 2007/10/03
WR  SAC   HNZ  --  38.57570 -121.49780     8 2010/01/25 2013/04/03
WR  SAC   HNZ  01  38.57570 -121.49780     8 2013/04/03 3000/01/01
CI  SAL   BHZ  --  33.28010 -115.98585    14 1999/05/25 3000/01/01
CI  SAL   HHZ  --  33.28010 -115.98585    14 1999/05/25 3000/01/01
CI  SAL   HLZ  --  33.28010 -115.98585    14 1999/05/25 2008/06/04
CI  SAL   HNZ  --  33.28010 -115.98585    14 2008/06/04 3000/01/01
CI  SAL   LHZ  --  33.28010 -115.98585    14 1999/05/25 3000/01/01
CI  SAL   LLZ  --  33.28010 -115.98585    14 1999/05/25 2008/06/04
CI  SAL   LNZ  --  33.28010 -115.98585    14 2008/06/04 3000/01/01
CI  SAL   VHZ  --  33.28010 -115.98585    14 1999/05/25 3000/01/01
CI  SAN   EHZ  --  33.70432 -117.88578    11 1995/08/16 3000/01/01
CI  SAN   HLZ  --  33.70432 -117.88578    11 1995/08/16 2008/06/17
CI  SAN   HNZ  --  33.70432 -117.88578    11 2008/06/17 3000/01/01
CI  SAN   LNZ  --  33.70432 -117.88578    11 2013/08/01 3000/01/01
BK  SAO   BHZ  --  36.76403 -121.44722   317 1988/01/28 2010/05/20
BK  SAO   BHZ  00  36.76403 -121.44722   317 2010/05/20 3000/01/01
BK  SAO   HHZ  --  36.76403 -121.44722   317 1992/06/11 2010/05/20
BK  SAO   HHZ  00  36.76403 -121.44722   317 2010/05/20 3000/01/01
BK  SAO   HLZ  --  36.76403 -121.44722   317 1992/06/11 2010/05/20
BK  SAO   HNZ  00  36.76403 -121.44722   317 2010/05/20 3000/01/01
BK  SAO   LHZ  --  36.76403 -121.44722   317 1988/01/28 2010/05/20
BK  SAO   LHZ  00  36.76403 -121.44722   317 2010/05/20 3000/01/01
BK  SAO   VHZ  --  36.76403 -121.44722   317 1992/06/11 2010/05/20
BK  SAO   VHZ  00  36.76403 -121.44722   317 2010/05/20 3000/01/01
BK  SAO   VMZ  00  36.76403 -121.44722   317 2010/05/20 3000/01/01
WR  SAQ   HNZ  --  37.04583 -120.94850    76 2013/05/31 3000/01/01
CI  SBB2  BHZ  --  34.68844 -117.82424   825 2004/10/28 3000/01/01
CI  SBB2  HHZ  --  34.68844 -117.82424   825 2004/10/28 3000/01/01
CI  SBB2  HLZ  --  34.68844 -117.82424   825 2004/10/28 2008/05/30
CI  SBB2  HNZ  --  34.68844 -117.82424   825 2008/05/30 3000/01/01
CI  SBB2  LHZ  --  34.68844 -117.82424   825 2004/10/28 3000/01/01
CI  SBB2  LLZ  --  34.68844 -117.82424   825 2004/10/28 2008/05/30
CI  SBB2  LNZ  --  34.68844 -117.82424   825 2008/05/30 3000/01/01
CI  SBB2  VHZ  --  34.68844 -117.82424   825 2004/10/28 3000/01/01
CI  SBC   BHZ  --  34.44076 -119.71492    94 1990/12/20 3000/01/01
CI  SBC   HHZ  --  34.44076 -119.71492    94 1998/08/06 3000/01/01
CI  SBC   HLZ  --  34.44076 -119.71492    94 1997/07/28 2008/06/03
CI  SBC   HNZ  --  34.44076 -119.71492    94 2008/06/03 3000/01/01
CI  SBC   LHZ  --  34.44076 -119.71492    94 1990/12/20 3000/01/01
CI  SBC   LLZ  --  34.44076 -119.71492    94 1998/08/17 2008/06/03
CI  SBC   LNZ  --  34.44076 -119.71492    94 2008/06/03 3000/01/01
CI  SBC   VHZ  --  34.44076 -119.71492    94 1990/12/20 3000/01/01
CI  SBI   BHZ  --  33.48046 -119.02986    41 2003/07/16 3000/01/01
CI  SBI   HHZ  --  33.48046 -119.02986    41 2003/07/16 3000/01/01
CI  SBI   HLZ  --  33.48046 -119.02986    41 2003/07/16 2008/06/12
CI  SBI   HNZ  --  33.48046 -119.02986    41 2008/06/12 3000/01/01
CI  SBI   LHZ  --  33.48046 -119.02986    41 2003/07/16 3000/01/01
CI  SBI   LLZ  --  33.48046 -119.02986    41 2003/07/16 2008/06/12
CI  SBI   LNZ  --  33.48046 -119.02986    41 2008/06/12 3000/01/01
CI  SBI   VHZ  --  33.48046 -119.02986    41 2007/06/21 3000/01/01
CI  SBI   VMZ  --  33.48046 -119.02986    41 2007/03/04 3000/01/01
CI  SBPX  BHZ  --  34.23240 -117.23484  1860 1996/06/12 3000/01/01
CI  SBPX  HHZ  --  34.23240 -117.23484  1860 1996/06/12 3000/01/01
CI  SBPX  HLZ  --  34.23240 -117.23484  1860 1996/06/12 2008/06/03
CI  SBPX  HNZ  --  34.23240 -117.23484  1860 2008/06/03 3000/01/01
CI  SBPX  LHZ  --  34.23240 -117.23484  1860 1996/06/12 3000/01/01
CI  SBPX  LLZ  --  34.23240 -117.23484  1860 1996/06/12 2008/06/03
CI  SBPX  LNZ  --  34.23240 -117.23484  1860 2008/06/03 3000/01/01
CI  SBPX  VHZ  --  34.23240 -117.23484  1860 1996/06/12 3000/01/01
CI  SBPX  VMZ  --  34.23240 -117.23484  1860 2006/06/16 3000/01/01
BK  SCCB  HLZ  --  37.28744 -121.86422    98 2000/09/13 2010/08/11
BK  SCCB  HLZ  --  37.28773 -121.86584   101 2000/04/28 2000/09/13
BK  SCCB  HNZ  00  37.28744 -121.86422    98 2010/08/11 3000/01/01
ZY  SCFS  HHZ  --  34.38570 -118.41370   505 1994/01/17 1994/02/20
CI  SCI   BHZ  --  32.97990 -118.54697   199 1997/09/27 2003/10/23
CI  SCI   HHZ  --  32.97990 -118.54697   199 1997/09/27 2003/10/23
CI  SCI   HLZ  --  32.97990 -118.54697   199 1997/09/27 2003/10/23
CI  SCI   LHZ  --  32.97990 -118.54697   199 1997/09/30 2003/10/23
CI  SCI   LLZ  --  32.97990 -118.54697   199 1997/09/30 2003/10/23
CI  SCI   VHZ  --  32.97990 -118.54697   199 1997/09/30 2003/10/23
CI  SCI2  BHZ  --  32.97990 -118.54697   199 2003/10/23 3000/01/01
AZ  SCI2  BHZ  --  32.97990 -118.54697   199 2003/10/23 3000/01/01
CI  SCI2  HGZ  --  32.91500 -118.48790   486 2002/09/23 2010/02/17
AZ  SCI2  HGZ  --  32.91500 -118.48790   486 2002/09/23 2010/02/17
CI  SCI2  HHZ  --  32.97990 -118.54697   199 2003/10/23 3000/01/01
AZ  SCI2  HHZ  --  32.97990 -118.54697   199 2003/10/23 3000/01/01
CI  SCI2  HLZ  --  32.97990 -118.54697   199 2003/10/23 2008/06/12
AZ  SCI2  HLZ  --  32.97990 -118.54697   199 2003/10/23 2008/06/12
CI  SCI2  HNZ  --  32.91500 -118.48790   486 2002/09/23 3000/01/01
CI  SCI2  HNZ  --  32.97990 -118.54697   199 2008/06/12 3000/01/01
AZ  SCI2  HNZ  --  32.91500 -118.48790   486 2002/09/23 3000/01/01
AZ  SCI2  HNZ  --  32.97990 -118.54697   199 2008/06/12 3000/01/01
CI  SCI2  LHZ  --  32.97990 -118.54697   199 2003/10/23 3000/01/01
AZ  SCI2  LHZ  --  32.97990 -118.54697   199 2003/10/23 3000/01/01
CI  SCI2  LLZ  --  32.97990 -118.54697   199 2003/10/23 2008/06/12
AZ  SCI2  LLZ  --  32.97990 -118.54697   199 2003/10/23 2008/06/12
CI  SCI2  LNZ  --  32.97990 -118.54697   199 2008/06/12 3000/01/01
AZ  SCI2  LNZ  --  32.97990 -118.54697   199 2008/06/12 3000/01/01
CI  SCI2  VHZ  --  32.97990 -118.54697   199 2007/08/22 3000/01/01
AZ  SCI2  VHZ  --  32.97990 -118.54697   199 2007/08/22 3000/01/01
WR  SCK   HNZ  --  37.18333 -121.07017    69 2013/03/19 3000/01/01
BK  SCZ   BHZ  --  33.99532 -119.63435   413 1999/03/12 2003/11/04
CI  SCZ   BHZ  --  33.99532 -119.63435   413 1999/03/12 2003/11/04
BK  SCZ   HHZ  --  33.99532 -119.63435   413 1999/03/12 2003/11/04
CI  SCZ   HHZ  --  33.99532 -119.63435   413 1999/03/12 2003/11/04
BK  SCZ   HLZ  --  33.99532 -119.63435   413 1999/03/12 2003/11/04
CI  SCZ   HLZ  --  33.99532 -119.63435   413 1999/03/12 2003/11/04
BK  SCZ   LHZ  --  33.99532 -119.63435   413 1999/03/12 2003/11/04
CI  SCZ   LHZ  --  33.99532 -119.63435   413 1999/03/12 2003/11/04
BK  SCZ   LLZ  --  33.99532 -119.63435   413 1999/03/12 2003/11/04
CI  SCZ   LLZ  --  33.99532 -119.63435   413 1999/03/12 2003/11/04
BK  SCZ   VHZ  --  33.99532 -119.63435   413 1999/03/12 2003/11/04
CI  SCZ   VHZ  --  33.99532 -119.63435   413 1999/03/12 2003/11/04
CI  SCZ2  BHZ  --  33.99543 -119.63510   440 2003/11/04 3000/01/01
CI  SCZ2  HHZ  --  33.99543 -119.63510   440 2003/11/04 3000/01/01
CI  SCZ2  HLZ  --  33.99543 -119.63510   440 2003/11/04 2008/06/12
CI  SCZ2  HNZ  --  33.99543 -119.63510   440 2008/06/12 3000/01/01
CI  SCZ2  LHZ  --  33.99543 -119.63510   440 2003/11/04 3000/01/01
CI  SCZ2  LLZ  --  33.99543 -119.63510   440 2003/11/04 2008/06/12
CI  SCZ2  LNZ  --  33.99543 -119.63510   440 2008/06/12 3000/01/01
CI  SCZ2  VHZ  --  33.99543 -119.63510   440 2006/02/13 3000/01/01
CI  SCZ2  VMZ  --  33.99543 -119.63510   440 2008/04/17 3000/01/01
ZY  SDCE  EHZ  --  33.93469 -116.40435   416 1992/04/23 1992/06/02
ZY  SDCE  ELZ  --  33.93469 -116.40435   416 1992/04/23 1992/06/02
CI  SDD   BHZ  --  33.55259 -117.66171   120 1999/04/20 3000/01/01
CI  SDD   HHZ  --  33.55259 -117.66171   120 1999/04/20 3000/01/01
CI  SDD   HLZ  --  33.55259 -117.66171   120 1999/04/20 2007/08/21
CI  SDD   HNZ  --  33.55259 -117.66171   120 2007/08/21 3000/01/01
CI  SDD   LHZ  --  33.55259 -117.66171   120 1999/04/20 3000/01/01
CI  SDD   LLZ  --  33.55259 -117.66171   120 1999/04/20 2007/08/21
CI  SDD   LNZ  --  33.55259 -117.66171   120 2007/08/21 3000/01/01
CI  SDD   VHZ  --  33.55259 -117.66171   120 1999/04/20 3000/01/01
CI  SDD   VMZ  --  33.55259 -117.66171   120 2006/08/16 3000/01/01
CI  SDG   BHZ  --  32.78400 -117.13805   101 2001/09/26 3000/01/01
CI  SDG   HHZ  --  32.78400 -117.13805   101 2001/09/26 3000/01/01
CI  SDG   HLZ  --  32.78400 -117.13805   101 2001/09/26 2008/06/03
CI  SDG   HNZ  --  32.78400 -117.13805   101 2008/06/03 3000/01/01
CI  SDG   LHZ  --  32.78400 -117.13805   101 2001/09/26 3000/01/01
CI  SDG   LLZ  --  32.78400 -117.13805   101 2001/09/26 2008/06/03
CI  SDG   LNZ  --  32.78400 -117.13805   101 2008/06/03 3000/01/01
CI  SDG   VHZ  --  32.78400 -117.13805   101 2001/09/26 3000/01/01
CI  SDG   VMZ  --  32.78400 -117.13805   101 2006/06/16 3000/01/01
CI  SDP   BHZ  --  34.56547 -120.50137   631 2002/01/18 2006/08/15
CI  SDP   HHZ  --  34.56547 -120.50137   631 2002/01/18 2006/08/15
CI  SDP   HLZ  --  34.56547 -120.50137   631 2002/01/18 2006/08/15
CI  SDP   LHZ  --  34.56547 -120.50137   631 2002/01/18 2006/08/15
CI  SDP   LLZ  --  34.56547 -120.50137   631 2002/01/18 2006/08/15
CI  SDP   VHZ  --  34.56547 -120.50137   631 2002/01/18 2006/08/15
CI  SDP   VMZ  --  34.56547 -120.50137   631 2006/02/02 2006/08/15
CI  SDR   BHZ  --  32.73561 -116.94241   113 2001/04/20 3000/01/01
CI  SDR   HHZ  --  32.73561 -116.94241   113 2001/04/20 3000/01/01
CI  SDR   HLZ  --  32.73561 -116.94241   113 2001/04/20 2008/06/03
CI  SDR   HNZ  --  32.73561 -116.94241   113 2008/06/03 3000/01/01
CI  SDR   LHZ  --  32.73561 -116.94241   113 2001/04/20 3000/01/01
CI  SDR   LLZ  --  32.73561 -116.94241   113 2001/04/20 2008/06/03
CI  SDR   LNZ  --  32.73561 -116.94241   113 2008/06/03 3000/01/01
CI  SDR   VHZ  --  32.73561 -116.94241   113 2001/04/20 3000/01/01
CI  SES   BHZ  --  34.43692 -119.13750   480 2001/01/25 3000/01/01
CI  SES   HHZ  --  34.43692 -119.13750   480 2001/01/25 3000/01/01
CI  SES   HLZ  --  34.43692 -119.13750   480 2001/01/25 2008/06/03
CI  SES   HNZ  --  34.43692 -119.13750   480 2008/06/03 3000/01/01
CI  SES   LHZ  --  34.43692 -119.13750   480 2001/01/25 3000/01/01
CI  SES   LLZ  --  34.43692 -119.13750   480 2001/01/25 2008/06/03
CI  SES   LNZ  --  34.43692 -119.13750   480 2008/06/03 3000/01/01
CI  SES   VHZ  --  34.43692 -119.13750   480 2001/01/25 3000/01/01
WR  SFM   HNZ  --  40.45867 -120.35683  2053 2013/08/29 3000/01/01
ZY  SFMI  EHZ  --  34.27079 -118.46120   261 1994/01/17 1994/02/20
ZY  SFMI  ELZ  --  34.27079 -118.46120   261 1994/01/17 1994/02/20
ZY  SFPW  HLZ  --  34.28762 -118.42448   308 1994/01/20 1994/02/25
BC  SFX   HHZ  --  31.03760 -114.85100    39 2012/07/04 3000/01/01
BC  SFX   HNZ  --  31.03760 -114.85100    39 2012/07/04 3000/01/01
ZY  SFYP  EHZ  --  34.23621 -118.43949   227 1994/01/19 1994/02/05
ZY  SFYP  ELZ  --  34.23621 -118.43949   227 1994/01/19 1994/02/05
CI  SGL   BHZ  --  32.64933 -115.72638    75 2014/05/29 3000/01/01
CI  SGL   EHZ  --  32.64933 -115.72638    75 2000/10/03 2014/04/24
CI  SGL   HHZ  --  32.64933 -115.72638    75 2014/05/29 3000/01/01
CI  SGL   HNZ  --  32.64933 -115.72638    75 2014/05/29 3000/01/01
CI  SGL   LHZ  --  32.64933 -115.72638    75 2014/05/29 3000/01/01
CI  SGL   LNZ  --  32.64933 -115.72638    75 2014/05/29 3000/01/01
CI  SGL   VHZ  --  32.64933 -115.72638    75 2014/05/29 3000/01/01
CI  SGL   VMZ  --  32.64933 -115.72638    75 2014/05/29 3000/01/01
ZY  SHCM  EHZ  --  32.64823 -115.76243     0 2010/04/04 2010/05/08
ZY  SHCM  HNZ  --  32.64823 -115.76243     0 2010/04/04 2010/05/08
PG  SHD   HNZ  --  35.16817 -120.76133   195 2007/01/04 3000/01/01
CI  SHE   EHZ  --  34.23869 -115.71349   750 1999/07/20 3000/01/01
ZY  SHF2  HHZ  --  32.93328 -115.70393    17 2007/04/19 2008/07/16
ZY  SHF2  HNZ  --  32.93328 -115.70393    17 2007/04/19 2008/07/16
ZY  SHF7  HHZ  --  32.94397 -115.71800     4 2007/04/19 2008/07/16
ZY  SHF7  HNZ  --  32.94397 -115.71800     4 2007/04/19 2008/07/16
CI  SHO   BHZ  --  35.89953 -116.27530   451 1996/10/14 2005/07/13
CI  SHO   BHZ  --  35.89960 -116.27515   451 2005/07/13 3000/01/01
CI  SHO   HHZ  --  35.89953 -116.27530   451 1996/10/14 2005/07/13
CI  SHO   HHZ  --  35.89960 -116.27515   451 2005/07/13 3000/01/01
CI  SHO   HLZ  --  35.89953 -116.27530   451 1996/10/14 2008/05/31
CI  SHO   HNZ  --  35.89953 -116.27530   451 2008/05/31 3000/01/01
CI  SHO   LHZ  --  35.89953 -116.27530   451 1996/10/14 2005/07/13
CI  SHO   LHZ  --  35.89960 -116.27515   451 2005/07/13 3000/01/01
CI  SHO   LLZ  --  35.89953 -116.27530   451 1996/10/14 2008/05/31
CI  SHO   LNZ  --  35.89953 -116.27530   451 2008/05/31 3000/01/01
CI  SHO   VHZ  --  35.89953 -116.27530   451 1996/10/14 2005/07/13
CI  SHO   VHZ  --  35.89960 -116.27515   451 2005/07/13 3000/01/01
CI  SHO   VMZ  --  35.89960 -116.27515   451 2006/01/27 3000/01/01
NN  SHP   EHZ  --  36.50470 -115.15670  1632 1998/05/05 2011/04/13
NN  SHP   HHZ  --  36.50470 -115.15670  1632 2011/04/14 3000/01/01
CI  SHU   EHZ  --  34.64279 -118.16454   774 2014/06/25 3000/01/01
CI  SHU   HNZ  --  34.64279 -118.16454   774 2014/06/25 3000/01/01
CI  SHU   LNZ  --  34.64279 -118.16454   774 2014/06/25 3000/01/01
AZ  SHUM  HHZ  --  33.63270 -116.44450  1195 1996/04/23 1997/06/17
CI  SIL   EHZ  --  34.34802 -116.82746  1698 1975/11/18 3000/01/01
CI  SIM   EHZ  06  33.19130 -115.54500   -64 2007/12/01 3000/01/01
CI  SIM   EHZ  --  35.35017 -119.99653   578 2000/10/03 2015/01/20
EN  SIM   EHZ  06  33.19130 -115.54500   -64 2007/12/01 3000/01/01
EN  SIM   EHZ  --  35.35017 -119.99653   578 2000/10/03 2015/01/20
CI  SIO   EHZ  --  34.29300 -119.16460    78 1995/10/05 2011/09/12
CI  SIO   HLZ  --  34.29300 -119.16460    78 1995/10/05 2008/06/17
CI  SIO   HNZ  --  34.29300 -119.16460    78 2008/06/17 2011/09/12
CI  SJU   EHZ  --  33.48725 -117.68114    -3 1995/08/16 2001/12/01
CI  SJU   HLZ  --  33.48725 -117.68114    -3 1995/08/16 2001/12/01
BC  SJX   HHZ  --  32.00480 -115.94800  1616 2012/03/20 3000/01/01
BC  SJX   HNZ  --  32.00480 -115.94800  1616 2012/03/20 3000/01/01
CI  SKY   EHZ  --  33.77575 -117.10712   774 1992/12/08 3000/01/01
CI  SLA   BHZ  --  35.89095 -117.28332  1174 1999/03/09 3000/01/01
CI  SLA   HHZ  --  35.89095 -117.28332  1174 1999/03/09 3000/01/01
CI  SLA   HLZ  --  35.89095 -117.28332  1174 1999/03/09 2008/06/03
CI  SLA   HNZ  --  35.89095 -117.28332  1174 2008/06/03 3000/01/01
CI  SLA   LHZ  --  35.89095 -117.28332  1174 1999/03/09 3000/01/01
CI  SLA   LLZ  --  35.89095 -117.28332  1174 1999/03/09 2008/06/03
CI  SLA   LNZ  --  35.89095 -117.28332  1174 2008/06/03 3000/01/01
CI  SLA   VHZ  --  35.89095 -117.28332  1174 1999/03/09 3000/01/01
CI  SLA   VMZ  --  35.89095 -117.28332  1174 2006/06/16 3000/01/01
CI  SLB   BHZ  --  33.48519 -115.86643     0 2009/02/19 3000/01/01
CI  SLB   HHZ  --  33.48519 -115.86643     0 2009/02/19 3000/01/01
CI  SLB   HNZ  --  33.48519 -115.86643     0 2009/02/19 3000/01/01
CI  SLB   LHZ  --  33.48519 -115.86643     0 2009/02/19 3000/01/01
CI  SLB   LNZ  --  33.48519 -115.86643     0 2009/02/19 3000/01/01
CI  SLB   VHZ  --  33.48519 -115.86643     0 2009/02/19 3000/01/01
WR  SLD   EHZ  --  37.07467 -121.22050   443 2004/05/04 3000/01/01
WR  SLD   HNZ  --  37.07467 -121.22050   443 2013/03/18 3000/01/01
CI  SLH   BHZ  --  33.19269 -116.25399   208 2014/07/31 3000/01/01
CI  SLH   HHZ  --  33.19269 -116.25399   208 2014/07/31 3000/01/01
CI  SLH   HNZ  --  33.19269 -116.25399   208 2014/07/31 3000/01/01
CI  SLH   LHZ  --  33.19269 -116.25399   208 2014/07/31 3000/01/01
CI  SLH   LNZ  --  33.19269 -116.25399   208 2014/07/31 3000/01/01
CI  SLH   VHZ  --  33.19269 -116.25399   208 2014/07/31 3000/01/01
CI  SLH   VMZ  --  33.19269 -116.25399   208 2014/07/31 3000/01/01
NN  SLK   EHZ  --  37.83440 -119.12970  2465 1990/01/01 3000/01/01
NN  SLK   SHZ  --  37.83440 -119.12970  2465 1983/07/28 2010/10/28
CI  SLM   EHZ  --  34.45227 -118.42267   523 2014/06/24 3000/01/01
CI  SLM   HNZ  --  34.45227 -118.42267   523 2014/06/24 3000/01/01
CI  SLM   LNZ  --  34.45227 -118.42267   523 2014/06/24 3000/01/01
CI  SLR   BHZ  --  33.83359 -116.79737  1567 2001/11/30 2013/11/27
CI  SLR   BHZ  --  33.83359 -116.79737  1567 2014/01/29 3000/01/01
CI  SLR   HHZ  --  33.83359 -116.79737  1567 2001/11/30 2013/11/27
CI  SLR   HHZ  --  33.83359 -116.79737  1567 2014/01/29 3000/01/01
CI  SLR   HLZ  --  33.83359 -116.79737  1567 2001/11/30 2008/08/21
CI  SLR   HNZ  --  33.83359 -116.79737  1567 2008/08/21 2013/11/27
CI  SLR   HNZ  --  33.83359 -116.79737  1567 2014/01/29 3000/01/01
CI  SLR   LHZ  --  33.83359 -116.79737  1567 2001/11/30 2013/11/27
CI  SLR   LHZ  --  33.83359 -116.79737  1567 2014/01/29 3000/01/01
CI  SLR   LLZ  --  33.83359 -116.79737  1567 2001/11/30 2008/08/21
CI  SLR   LNZ  --  33.83359 -116.79737  1567 2008/08/21 2013/11/27
CI  SLR   LNZ  --  33.83359 -116.79737  1567 2014/01/29 3000/01/01
CI  SLR   VHZ  --  33.83359 -116.79737  1567 2001/11/30 2013/11/27
CI  SLR   VHZ  --  33.83359 -116.79737  1567 2014/01/29 3000/01/01
CI  SLR   VMZ  --  33.83359 -116.79737  1567 2006/06/16 2013/11/27
CI  SLR   VMZ  --  33.83359 -116.79737  1567 2014/01/29 3000/01/01
CI  SMB   BHZ  --  34.90218 -120.44709    74 2001/09/20 2005/12/15
CI  SMB   HHZ  --  34.90218 -120.44709    74 2001/09/20 2005/12/15
CI  SMB   HLZ  --  34.90218 -120.44709    74 2001/09/20 2005/12/15
CI  SMB   LHZ  --  34.90218 -120.44709    74 2001/09/20 2005/12/15
CI  SMB   LLZ  --  34.90218 -120.44709    74 2001/09/20 2005/12/15
CI  SMB   VHZ  --  34.90218 -120.44709    74 2001/09/20 2005/12/15
CI  SME   EHZ  --  33.82288 -117.35623   466 2000/10/03 3000/01/01
AZ  SMER  BHZ  --  33.45770 -117.17080   355 2002/07/12 3000/01/01
AZ  SMER  HHZ  --  33.45770 -117.17080   355 2002/07/12 3000/01/01
AZ  SMER  LHZ  --  33.45770 -117.17080   355 2002/07/12 3000/01/01
CI  SMF   EHZ  --  34.02159 -118.44675    19 1994/01/12 2011/09/12
CI  SMF   ELZ  --  34.02159 -118.44675    19 1994/01/12 2011/09/12
CI  SMF2  BHZ  --  34.02199 -118.44629    53 2012/07/05 3000/01/01
CI  SMF2  HHZ  --  34.02199 -118.44629    53 2012/07/05 3000/01/01
CI  SMF2  HNZ  --  34.02159 -118.44629    53 2012/07/05 3000/01/01
CI  SMF2  LHZ  --  34.02199 -118.44629    53 2012/07/05 3000/01/01
CI  SMF2  LNZ  --  34.02159 -118.44629    53 2012/07/05 3000/01/01
CI  SMF2  VHZ  --  34.02199 -118.44629    53 2012/07/05 3000/01/01
ZY  SMGC  EHZ  --  34.42210 -118.67080   370 1994/01/20 1994/02/10
ZY  SMGC  ELZ  --  34.42210 -118.67080   370 1994/01/20 1994/02/10
CI  SMI   BHZ  --  34.03818 -120.35132   165 2010/07/01 3000/01/01
NN  SMI   BHZ  --  34.03818 -120.35132   165 2010/07/01 3000/01/01
CI  SMI   HHZ  --  34.03818 -120.35132   165 2010/07/01 3000/01/01
NN  SMI   HHZ  --  34.03818 -120.35132   165 2010/07/01 3000/01/01
CI  SMI   HNZ  --  34.03818 -120.35132   165 2010/07/01 3000/01/01
NN  SMI   HNZ  --  34.03818 -120.35132   165 2010/07/01 3000/01/01
CI  SMI   LHZ  --  34.03818 -120.35132   165 2010/07/01 3000/01/01
NN  SMI   LHZ  --  34.03818 -120.35132   165 2010/07/01 3000/01/01
CI  SMI   LNZ  --  34.03818 -120.35132   165 2010/07/01 3000/01/01
NN  SMI   LNZ  --  34.03818 -120.35132   165 2010/07/01 3000/01/01
CI  SMI   VHZ  --  34.03818 -120.35132   165 2010/07/01 3000/01/01
NN  SMI   VHZ  --  34.03818 -120.35132   165 2010/07/01 3000/01/01
CI  SMI   VMZ  --  34.03818 -120.35132   165 2010/07/01 3000/01/01
NN  SMI   VMZ  --  34.03818 -120.35132   165 2010/07/01 3000/01/01
ZY  SMIP  EHZ  --  34.26320 -118.66730   300 1994/01/19 1994/02/25
